"","Season","Date","HomeTeam","AwayTeam","HTR","GoalsHome","GoalsAway","Result","Last1ResultHome","Last2ResultHome","Last3ResultHome","Last4ResultHome","Last5ResultHome","Last1ResultAway","Last2ResultAway","Last3ResultAway","Last4ResultAway","Last5ResultAway","Last1ResultHome_Homegame","Last2ResultHome_Homegame","Last3ResultHome_Homegame","Last4ResultHome_Homegame","Last5ResultHome_Homegame","Last1ResultAway_Awaygame","Last2ResultAway_Awaygame","Last3ResultAway_Awaygame","Last4ResultAway_Awaygame","Last5ResultAway_Awaygame","Last1Confrontations","Last2Confrontations","Last3Confrontations","Last4Confrontations","Last5Confrontations","Last1ConfrontationsPlus","Last2ConfrontationsPlus","Last3ConfrontationsPlus","Last4ConfrontationsPlus","Last5ConfrontationsPlus","DiffGoalsLast1Game","DiffGoalsLast2Game","DiffGoalsLast3Game","DiffGoalsLast4Game","DiffGoalsLast5Game","DiffGoalsLast1GameHomeAway","DiffGoalsLast2GameHomeAway","DiffGoalsLast3GameHomeAway","DiffGoalsLast4GameHomeAway","DiffGoalsLast5GameHomeAway","DiffGoalsConcLast1Game","DiffGoalsConcLast2Game","DiffGoalsConcLast3Game","DiffGoalsConcLast4Game","DiffGoalsConcLast5Game","DiffGoalsConcLast1GameHomeAway","DiffGoalsConcLast2GameHomeAway","DiffGoalsConcLast3GameHomeAway","DiffGoalsConcLast4GameHomeAway","DiffGoalsConcLast5GameHomeAway","Last1HalfTimeHome","Last2HalfTimeHome","Last3HalfTimeHome","Last4HalfTimeHome","Last5HalfTimeHome","Last1HalfTimeAway","Last2HalfTimeAway","Last3HalfTimeAway","Last4HalfTimeAway","Last5HalfTimeAway","Last1HalfTimeHome_HomeGame","Last2HalfTimeHome_HomeGame","Last3HalfTimeHome_HomeGame","Last4HalfTimeHome_HomeGame","Last5HalfTimeHome_HomeGame","Last1HalfTimeAway_AwayGame","Last2HalfTimeAway_AwayGame","Last3HalfTimeAway_AwayGame","Last4HalfTimeAway_AwayGame","Last5HalfTimeAway_AwayGame","Last1BetterAfterHT_Home","Last2BetterAfterHT_Home","Last3BetterAfterHT_Home","Last4BetterAfterHT_Home","Last5BetterAfterHT_Home","Last1BetterAfterHT_Away","Last2BetterAfterHT_Away","Last3BetterAfterHT_Away","Last4BetterAfterHT_Away","Last5BetterAfterHT_Away","Last1BetterAfterHT_Home_HomeGame","Last2BetterAfterHT_Home_HomeGame","Last3BetterAfterHT_Home_HomeGame","Last4BetterAfterHT_Home_HomeGame","Last5BetterAfterHT_Home_HomeGame","Last1BetterAfterHT_Away_AwayGame","Last2BetterAfterHT_Away_AwayGame","Last3BetterAfterHT_Away_AwayGame","Last4BetterAfterHT_Away_AwayGame","Last5BetterAfterHT_Away_AwayGame","Last1CleanSheetHome","Last2CleanSheetHome","Last3CleanSheetHome","Last4CleanSheetHome","Last5CleanSheetHome","Last1CleanSheetAway","Last2CleanSheetAway","Last3CleanSheetAway","Last4CleanSheetAway","Last5CleanSheetAway","Last1CleanSheetHome_HomeGame","Last2CleanSheetHome_HomeGame","Last3CleanSheetHome_HomeGame","Last4CleanSheetHome_HomeGame","Last5CleanSheetHome_HomeGame","Last1CleanSheetAway_AwayGame","Last2CleanSheetAway_AwayGame","Last3CleanSheetAway_AwayGame","Last4CleanSheetAway_AwayGame","Last5CleanSheetAway_AwayGame","Last1Win2DiffHome","Last2Win2DiffHome","Last3Win2DiffHome","Last4Win2DiffHome","Last5Win2DiffHome","Last1Win2DiffAway","Last2Win2DiffAway","Last3Win2DiffAway","Last4Win2DiffAway","Last5Win2DiffAway","Last1Loss2DiffHome","Last2Loss2DiffHome","Last3Loss2DiffHome","Last4Loss2DiffHome","Last5Loss2DiffHome","Last1Loss2DiffAway","Last2Loss2DiffAway","Last3Loss2DiffAway","Last4Loss2DiffAway","Last5Loss2DiffAway","LeagueStandings","Rankscore","Powerscore","Odds_Home","Odds_Away","Odds_Draw","BetVictorH","BetVictorD","BetVictorA","tenBetH","tenBetD","tenBetA","EighteenBetH","EighteenBetD","EighteenBetA","UnibetH","UnibetD","UnibetA","bwinH","bwinD","bwinA","PinnacleH","PinnacleD","PinnacleA"
"741",8,"2016-07-22","Galway","Wexford","H",4,2,"H",-1,-1,-1,-2,-1,-1,-2,-3,-4,-5,0,-1,-2,-2,-2,-1,-2,-3,-2,-3,1,1,1,1,1,4.2,4.2,4.2,4.2,4.2,0,1,1,2,2,0,1,-1,-3,-2,0,-2,-3,-2,-4,-3,-2,-2,-2,-4,0,0,0,0,1,-1,-2,-3,-4,-4,0,0,-1,0,1,-1,-2,-2,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-6,288.80565952496,0.407153466663935,1.7,4.6,3.9,1.7,3.9,4.6,1.67,3.85,4.6,1.72,3.85,4.2,1.68,3.85,4.5,1.67,3.6,4.5,1.72,4.1,5.02
"742",8,"2016-07-23","Longford","Sligo Rovers","D",2,2,"D",-1,-2,-3,-4,-4,1,1,0,1,2,-1,-2,-3,-4,-5,-1,0,-1,0,-1,-1,-1,-2,-2,-2,0,1,1,2,2,-1,2,2,0,-1,0,-2,-2,-2,-2,4,8,6,7,7,-2,-1,-1,3,4,-1,-1,-2,-3,-3,0,0,-1,-1,0,-1,-2,-2,-3,-3,-1,-1,-2,-1,-2,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,2,2,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,1,1,1,5,-462.392819111999,-1.1221289296759,7,1.45,4.4,7,4.4,1.45,6.8,4.25,1.44,6.4,4.29,1.45,7,4.1,1.45,6,3.8,1.5,7.76,4.67,1.47
"743",8,"2016-07-29","Finn Harps","Wexford","D",0,1,"A",-1,0,1,2,2,-1,-2,-3,-4,-5,1,2,1,1,2,-1,-2,-3,-4,-3,0,0,0,0,0,1.4,1.4,1.4,1.4,1.4,-2,-1,1,4,5,-1,2,2,0,-3,-3,-4,-7,-8,-8,-4,-7,-1,-4,-6,-1,-1,0,1,0,-1,-2,-3,-4,-5,0,1,0,0,1,-1,-2,-3,-3,-2,0,1,1,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,1,2,2,3,4,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,-3,349.151151410053,0.333714552914618,2.3,3.2,3.2,2.3,3.2,3.2,2.1,3.2,3.45,2.31,3.01,3.2,2.25,3.2,3.2,2.05,3.1,3.4,2.32,3.31,3.43
"744",8,"2016-07-29","Sligo Rovers","Derry City","D",0,0,"D",0,1,1,0,1,1,2,1,2,2,1,1,2,3,4,1,1,0,1,1,1,2,2,2,1,4.2,7.2,8.6,9.6,9.6,1,-2,-2,-3,-1,0,0,0,3,5,2,2,-3,0,1,0,0,-2,-1,-2,0,0,0,-1,-1,1,2,1,2,2,0,0,1,2,3,1,1,1,1,0,0,1,1,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,2,1,2,2,3,4,1,2,3,3,4,1,2,2,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,3,-264.358402829433,-0.588951922633754,2.75,2.63,3.13,2.75,3.13,2.63,2.7,3.15,2.6,2.69,3.03,2.64,2.6,3.2,2.65,2.5,3,2.7,2.8,3.29,2.74
"745",8,"2016-07-29","Bray","Shamrock Rovers","H",1,1,"D",1,1,2,2,2,1,1,2,2,1,1,2,2,1,0,1,0,1,0,1,-1,-1,-2,-3,-4,0,1,1,1,1,-2,-2,-1,-2,-2,-1,2,0,1,-3,-1,-1,-1,-2,-4,0,-2,-2,-2,0,1,1,2,2,2,1,1,2,3,2,1,2,2,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,5,0,1,2,2,2,1,2,3,3,3,1,1,2,2,3,0,0,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,6,-449.857931269454,-0.853992396596308,4.3,1.91,3.25,4.3,3.25,1.91,3.7,3.2,2,4.13,3.05,1.97,4,3.4,1.85,3.8,3.2,1.91,4.37,3.54,1.95
"746",8,"2016-07-30","Longford","Galway","D",1,1,"D",0,-1,-2,-3,-4,1,0,0,0,-1,0,-1,-2,-3,-4,-1,-1,0,-1,0,0,-1,-2,-1,-1,1.4,1.4,1.4,5.6,5.6,-2,-2,0,0,-1,2,1,-1,-2,-2,0,3,6,7,7,1,1,2,3,7,0,-1,-1,-2,-3,1,1,1,1,1,0,-1,-2,-2,-3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,2,0,0,0,0,0,7,-395.536809014221,-1.18651603073003,5,1.65,4,5,4,1.65,4.8,3.8,1.67,4.72,3.7,1.67,5,3.75,1.65,4.4,3.5,1.7,5.2,4.25,1.68
"747",8,"2016-08-01","Wexford","St. Patricks","A",0,1,"A",1,0,-1,-2,-3,-1,-2,-3,-4,-3,-1,-2,-1,-1,-2,-1,-2,-3,-2,-3,-1,-1,-1,-1,-1,0,0,0,0,0,1,3,3,2,-2,0,0,1,-1,-1,-1,1,0,-2,-1,0,-1,-6,-5,-4,0,-1,-2,-3,-4,0,0,-1,-2,-1,-1,-2,-1,-2,-2,0,0,-1,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,1,2,3,3,4,-170.6063395885,-0.286641289754055,4.6,1.73,3.8,4.6,3.8,1.73,4.5,3.7,1.71,4.4,3.53,1.76,4.5,3.8,1.75,4.1,3.5,1.75,4.85,3.95,1.77
"748",8,"2016-08-05","Galway","Dundalk","H",1,0,"H",0,1,0,0,0,1,2,3,2,3,1,1,0,-1,-1,1,0,1,2,3,-1,-1,-2,-3,-3,0,1.4,1.4,1.4,2.4,-3,-4,-6,-5,-8,-1,-1,-7,-9,-9,-2,0,1,1,-1,2,1,3,6,8,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,2,3,0,0,0,0,0,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,0,1,1,1,1,1,1,2,3,4,0,1,1,1,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,4,-751.57066567046,-1.75124977773424,4.8,1.7,3.75,4.8,3.75,1.7,4.6,3.7,1.71,4.68,3.67,1.68,4.75,3.8,1.68,4.4,3.75,1.65,5.32,4.02,1.7
"749",8,"2016-08-05","Shamrock Rovers","Longford","D",2,1,"H",0,1,1,2,2,0,0,-1,-2,-3,1,1,1,2,3,-1,-2,-2,-2,-2,1,2,3,4,4,4.2,8.4,11.4,15.6,15.6,0,1,1,0,1,3,0,1,1,1,0,-1,-5,-9,-9,-3,-7,-6,-9,-11,-1,0,0,1,2,0,0,-1,-1,-2,1,1,2,3,3,-1,-1,-1,-1,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,1,1,2,3,0,0,1,1,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-8,632.45289162727,1.64343236084554,1.36,8,4.75,1.36,4.75,8,1.34,4.8,8.25,1.39,4.43,7.65,1.35,4.75,8,1.3,5,7.75,1.39,5.17,8.91
"750",8,"2016-08-05","Wexford","Sligo Rovers","A",0,5,"A",-1,0,-1,-2,-3,0,0,1,1,0,-1,-2,-3,-2,-2,0,-1,0,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,-2,-2,-4,-2,-3,1,-1,3,4,4,-1,-3,-3,-6,-5,-1,-1,-2,-3,-4,0,0,0,0,-1,-1,-2,-3,-2,-3,0,-1,-1,-2,-1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,2,3,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,4,-365.863040292734,-0.413769494338339,3.4,2.1,3.5,3.4,3.5,2.1,3.8,3.45,1.91,3.4,3.23,2.08,3.6,3.6,1.9,3.7,3.5,1.85,3.57,3.64,2.13
"751",8,"2016-08-05","Bohemians","Finn Harps","D",2,0,"H",-1,-2,-2,-1,-1,-1,-2,-1,0,1,-1,-1,-1,0,-1,-1,0,0,-1,-1,0,0,0,0,0,1.4,1.4,1.4,1.4,1.4,0,1,0,-1,-3,0,-2,-2,3,1,0,2,2,2,3,0,0,0,-3,-4,-1,-2,-2,-1,-1,0,-1,-1,0,1,-1,-1,-1,0,0,-1,0,-1,-2,-1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,2,0,0,1,2,3,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,0,0,0,0,0,1,-125.963150810905,0.310527097895832,1.62,6.5,3.5,1.62,3.5,6.5,1.69,3.45,5.15,1.67,3.51,5.15,1.62,3.6,5.5,1.67,3.6,4.5,1.68,3.64,6.55
"752",8,"2016-08-05","Derry City","St. Patricks","D",1,1,"D",0,1,2,1,2,1,0,-1,-2,-3,1,0,1,2,2,1,0,-1,-2,-1,1,2,1,0,-1,4.2,8.4,8.4,8.4,8.4,-1,0,4,4,4,3,3,4,5,4,0,-1,-3,0,-5,0,4,2,-3,-1,0,1,2,1,2,1,1,1,0,-1,1,0,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,3,4,1,1,1,1,1,1,1,2,3,3,1,1,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,3,-4,381.241287144449,0.455618000642101,2.15,3.5,3.2,2.15,3.2,3.5,2.1,3.2,3.5,2.2,3.23,3.18,2.1,3.25,3.5,2.1,3.2,3.2,2.23,3.38,3.57
"753",8,"2016-08-08","Cork City","Sligo Rovers","A",1,2,"A",1,1,2,3,4,1,1,1,2,2,1,2,3,4,5,1,1,0,1,0,0,1,2,2,3,1.4,5.6,8.6,10,13,-4,-4,-5,-3,-1,-4,-4,-3,-3,0,0,0,-2,-2,-1,0,-1,-4,-5,-7,1,1,2,2,2,1,1,1,1,1,1,1,2,3,4,1,1,0,0,-1,0,0,0,1,2,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,2,3,4,4,1,2,2,3,4,1,1,2,3,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-4,608.19369281535,0.808481779110362,1.5,6.25,3.9,1.5,3.9,6.25,1.5,3.95,6.4,1.51,4.03,6,1.52,3.9,6.25,1.53,3.5,6.25,1.54,4.2,7.31
"754",8,"2016-08-10","Bray","Dundalk","D",2,1,"H",0,1,1,2,2,-1,0,1,2,1,0,1,2,2,1,-1,0,-1,0,1,-1,-2,-3,-4,-5,0,0,0,0,0,1,-2,-7,-6,-6,1,-3,0,-7,-8,0,-3,-3,-3,-4,0,0,-1,-1,1,1,2,2,3,3,-1,-1,0,0,-1,1,2,3,3,2,-1,0,-1,0,1,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,1,2,2,0,1,2,3,3,0,1,1,2,3,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,9,-847.223853647676,-1.56509918097635,10,1.33,4.6,10,4.6,1.33,9.5,4.4,1.34,8.8,4.23,1.37,8.5,4.5,1.35,8.25,4.1,1.36,10.93,4.69,1.39
"755",8,"2016-08-12","Cork City","Bohemians","D",0,0,"D",-1,0,0,1,2,1,0,-1,-1,0,-1,0,1,2,3,-1,0,1,0,0,1,2,3,4,4,4.2,7.2,11.4,14.4,15.8,-1,0,-1,0,2,0,0,1,2,4,2,1,-2,-2,-2,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-2,-2,-1,-1,0,0,1,2,-1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,2,3,4,1,1,1,2,3,0,1,1,2,3,0,1,2,2,3,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,-6,721.53235772682,0.922244244641298,1.4,9.5,4.2,1.4,4.2,9.5,1.45,3.95,7.5,1.46,4,7.05,1.4,4.2,7.5,1.4,3.9,8,1.49,4.17,8.62
"756",8,"2016-08-12","Finn Harps","Derry City","A",0,5,"A",-1,-2,-3,-2,-1,0,0,1,2,1,-1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1.4,4.4,4.4,4.4,4.4,-1,-1,-2,-5,-3,0,0,3,2,1,1,2,3,3,-2,1,1,1,6,6,0,0,-1,-1,0,0,0,1,2,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,2,0,1,2,3,3,0,1,2,2,3,1,2,3,3,4,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,6,-378.349762967488,-0.890009009235264,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",8,"2016-08-12","Sligo Rovers","Shamrock Rovers","D",3,2,"H",1,2,2,2,3,1,1,2,2,3,0,1,1,2,3,0,1,0,1,0,-1,-2,-2,-3,-4,0,0,1,1,1,0,4,1,3,2,-1,-2,-2,-3,1,0,-1,-2,0,0,-1,-1,-3,-3,-4,1,2,2,2,2,0,-1,0,0,1,0,0,0,1,2,-1,0,-1,-1,-2,0,0,0,0,1,1,2,2,2,2,0,1,1,1,1,1,1,1,2,2,0,1,2,2,3,0,0,0,1,2,1,2,3,4,4,0,1,1,2,2,0,1,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,-82.1676510739669,-0.00167116335269668,2.38,3.13,3.13,2.38,3.13,3.13,2.35,3.15,3.05,2.36,3.05,3.04,2.35,3.3,2.85,2.2,3.1,3.1,2.44,3.26,3.25
"758",8,"2016-08-12","St. Patricks","Galway","H",1,0,"H",0,1,0,-1,-2,1,1,2,1,1,-1,0,0,-1,0,0,-1,-1,0,-1,1,0,1,2,3,4.2,4.2,8.4,11.4,15.6,0,0,-4,-4,-5,-1,3,5,3,6,1,0,-1,0,1,1,0,2,2,0,0,1,1,1,0,1,1,2,2,2,-1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,1,-99.7567855168267,-0.245285731897251,2.2,3.2,3.4,2.2,3.4,3.2,2.15,3.3,3.25,2.35,3.18,2.94,2.2,3.35,3.1,2,3.2,3.5,2.43,3.44,3.1
"759",8,"2016-08-12","Wexford","Longford","H",2,0,"H",-1,-2,-1,-2,-3,-1,-1,-1,-2,-3,-1,-2,-3,-4,-3,-1,-2,-3,-3,-3,1,0,0,0,0,4.2,4.2,4.2,4.2,4.2,-1,-2,-3,-1,-4,-1,-1,-4,-4,-5,3,3,1,1,-2,3,0,-3,-2,-5,-1,-2,-2,-3,-4,0,0,0,-1,-1,-1,-2,-3,-4,-3,0,-1,-1,-1,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,1,1,-1,41.1694563584925,-0.0987890480579736,2.3,2.9,3.5,2.3,3.5,2.9,2.4,3.35,2.8,2.29,3.13,3.08,2.4,3.25,2.8,2.35,3.2,2.75,2.36,3.56,3.12
"760",8,"2016-08-15","Bohemians","Sligo Rovers","A",3,2,"H",0,1,0,-1,-1,1,2,3,3,3,1,0,0,0,1,1,2,2,1,2,-1,0,1,2,2,0,3,7.2,10.2,11.6,-3,-3,-8,-7,-9,0,-5,-7,-6,-3,-2,-3,-2,1,-1,-1,0,-2,-4,-4,0,0,-1,-2,-2,0,1,2,2,2,0,-1,-1,-1,0,1,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,2,2,2,3,0,0,1,2,2,1,1,2,2,2,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,3,-334.459950436306,-0.483401513224148,2.9,2.45,3.25,2.9,3.25,2.45,2.8,3.1,2.5,2.86,3.15,2.43,2.75,3.1,2.55,2.6,3.1,2.55,2.91,3.25,2.67
"761",8,"2016-08-15","Derry City","Cork City","D",0,0,"D",1,1,1,2,3,0,-1,0,0,1,0,1,0,1,2,1,1,2,3,4,-1,0,0,-1,-2,0,3,4.4,4.4,4.4,5,5,4,5,8,0,4,1,1,1,0,-1,-1,-1,-1,1,1,6,6,6,1,1,1,2,3,0,-1,0,0,1,0,1,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,3,4,1,1,2,3,4,0,1,1,2,3,1,2,3,4,5,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-180.087251149705,-0.0974333901820934,4.3,1.93,3.25,4.3,3.25,1.93,3.9,3.25,1.95,3.59,3.25,2.03,3.9,3.2,1.95,4.1,3.2,1.85,4.2,3.51,1.99
"762",8,"2016-08-15","Longford","St. Patricks","D",0,1,"A",-1,-2,-2,-2,-3,1,1,2,1,0,0,0,-1,-2,-3,0,1,0,-1,-2,0,-1,-2,-3,-3,1.4,1.4,1.4,1.4,2.4,-1,-1,-1,1,1,0,1,1,1,0,2,3,4,5,7,0,2,2,2,0,-1,-1,-1,-1,-2,1,1,2,2,2,0,0,-1,-2,-2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,1,5,-465.660482242434,-1.20911631237117,5.4,1.6,4,5.4,4,1.6,5.35,3.9,1.57,5.15,3.68,1.62,6,3.85,1.52,5,3.6,1.6,5.61,4.25,1.64
"763",8,"2016-08-15","Shamrock Rovers","Wexford","H",3,1,"H",-1,0,0,1,1,1,0,-1,0,-1,1,2,2,2,3,1,0,-1,-2,-3,-1,0,0,0,0,0,3,3,3,3,0,2,3,5,3,1,2,2,3,4,3,-1,-1,0,-4,1,-2,-5,-5,-8,0,0,-1,0,0,1,0,-1,-1,-2,0,1,1,2,3,0,-1,-2,-3,-3,0,1,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,0,0,1,1,2,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,-7,559.660790687414,1.30348891559334,1.45,7,4.4,1.45,4.4,7,1.49,4.15,6.2,1.55,3.78,6.1,1.45,4.25,6.75,1.45,4.2,5.75,1.55,4.44,6.54
"764",8,"2016-08-19","Galway","Bray","A",0,2,"A",-1,0,0,1,0,1,1,2,2,3,1,2,2,1,0,0,0,-1,-2,-3,1,2,2,1,2,4.2,7.2,8.6,8.6,12.8,-2,-2,-2,2,-1,1,5,5,6,6,0,-1,0,2,3,0,2,0,1,2,-1,0,0,1,1,0,1,2,2,3,1,2,2,2,1,0,0,-1,-2,-2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,3,1,1,2,2,2,1,2,2,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,133.231721260738,-0.0169391324984041,2,3.9,3.3,2,3.3,3.9,2,3.25,3.8,2.01,3.15,3.8,1.9,3.4,3.9,2.1,3.2,3.2,1.99,3.45,4.29
"765",8,"2016-08-26","Cork City","Longford","H",5,2,"H",0,0,-1,0,0,-1,-2,-3,-3,-3,0,-1,0,1,2,-1,-2,-3,-4,-4,1,2,1,2,3,4.2,7.2,7.2,11.4,14.4,0,0,0,0,-2,0,0,1,0,1,-1,-3,-3,-4,-6,-2,-2,-6,-9,-9,0,0,-1,0,0,0,-1,-1,-1,-1,0,-1,0,0,1,-1,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,3,4,0,0,0,0,0,1,1,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-9,997.094337981655,1.96685965869837,1.12,22,8.5,1.12,8.5,22,1.12,7.75,18,1.14,7.7,14.75,1.14,7.5,15,1.12,7,16,1.15,8.99,22.02
"766",8,"2016-08-26","Finn Harps","Shamrock Rovers","D",0,2,"A",-1,-2,-3,-4,-3,1,0,1,1,2,-1,-2,-1,0,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,1.4,1.4,1.4,1.4,1.4,-3,-5,-7,-8,-10,-2,-3,-4,-1,-3,4,3,3,3,2,2,2,2,0,7,-1,-1,-1,-2,-2,1,1,1,0,1,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,1,0,0,1,2,2,0,0,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,1,1,2,0,0,0,0,0,1,1,1,1,2,1,2,2,2,2,0,0,0,0,0,6,-410.067642218595,-1.52603475420424,5.5,1.7,3.4,5.5,3.4,1.7,5.55,3.45,1.65,4.8,3.58,1.69,5.5,3.4,1.65,5.5,3.4,1.6,6.15,3.62,1.71
